path,blob_sha,mode,type,subsystem,review_method,disposition,finding_ids,notes
bot/services/prediction_engine.py,84afcaabb6848dda26e490a019b69e7eb6d8a937,100644,text/plain,bot,deep_text_review,REVIEWED_ACTIVE,AUD-006,"Reviewed by source inspection plus applicable static, test, schema, or runtime evidence."
bot/services/proximity_session_score_service.py,457760a002f6c0127a7143251167b61f7901cba3,100644,text/plain,bot,deep_text_review,REVIEWED_ACTIVE,,"Reviewed by source inspection plus applicable static, test, schema, or runtime evidence."
bot/services/round_correlation_service.py,6d8b3fde8a2e352fc50a160ede8ae09c68009dd8,100644,text/plain,bot,deep_text_review,REVIEWED_ACTIVE,,"Reviewed by source inspection plus applicable static, test, schema, or runtime evidence."
bot/services/round_linkage_anomaly_service.py,ed1262064f77c71249edc8ba7d387da508a8fb58,100644,text/plain,bot,deep_text_review,REVIEWED_ACTIVE,,"Reviewed by source inspection plus applicable static, test, schema, or runtime evidence."
bot/services/round_publisher_service.py,0607436c4287e455c80e2bd2c3910a268b5c9763,100644,text/plain,bot,deep_text_review,REVIEWED_ACTIVE,,"Reviewed by source inspection plus applicable static, test, schema, or runtime evidence."
bot/services/session_data_service.py,ba27ef74145bdad784691383ce0a91198ca04f1c,100644,text/plain,bot,deep_text_review,REVIEWED_ACTIVE,,"Reviewed by source inspection plus applicable static, test, schema, or runtime evidence."
bot/services/session_digest_service.py,f2cadf78256c13fca9a61868f16bdbecbf2e7a73,100644,text/plain,bot,deep_text_review,REVIEWED_ACTIVE,,"Reviewed by source inspection plus applicable static, test, schema, or runtime evidence."
bot/services/session_embed_builder.py,4d911ed5dfd113d240a5db1a981582ce2173e985,100644,text/plain,bot,deep_text_review,REVIEWED_ACTIVE,,"Reviewed by source inspection plus applicable static, test, schema, or runtime evidence."
bot/services/session_graph_generator.py,38d629b5ef1f62c95ad05616b312ca70e8d30de5,100644,text/plain,bot,deep_text_review,REVIEWED_ACTIVE,,"Reviewed by source inspection plus applicable static, test, schema, or runtime evidence."
bot/services/session_stats_aggregator.py,01d6e5c162bb9daf10287a6090df44919bbaf328,100644,text/plain,bot,deep_text_review,REVIEWED_ACTIVE,,"Reviewed by source inspection plus applicable static, test, schema, or runtime evidence."
bot/services/session_timing_helpers.py,ddc5f61167d1b5eb8a16c3d26d7700a33ac3cfd2,100644,text/plain,bot,deep_text_review,REVIEWED_ACTIVE,,"Reviewed by source inspection plus applicable static, test, schema, or runtime evidence."
bot/services/session_timing_shadow_service.py,e8c7da8f33e89bc9180c1e5e3a2ec5416dd4299e,100644,text/plain,bot,deep_text_review,REVIEWED_ACTIVE,,"Reviewed by source inspection plus applicable static, test, schema, or runtime evidence."
bot/services/session_view_handlers.py,106a5bb1dc464b3b8edadafd1d890da94ca4a29f,100644,text/plain,bot,deep_text_review,REVIEWED_ACTIVE,,"Reviewed by source inspection plus applicable static, test, schema, or runtime evidence."
bot/services/signal_connector.py,d7186e6cf810088fd4af5dc9ba51bfc46e8df3f4,100644,text/plain,bot,deep_text_review,REVIEWED_ACTIVE,,"Reviewed by source inspection plus applicable static, test, schema, or runtime evidence."
bot/services/stats_import_mixin.py,3e27a41f6743a3974b5cbfcf0f4e838a7e1fd856,100644,text/plain,bot,deep_text_review,REVIEWED_ACTIVE,,"Reviewed by source inspection plus applicable static, test, schema, or runtime evidence."
bot/services/stats_ready_mixin.py,8e2b99d8c9306863aa1af022bdb585b3e1f38000,100644,text/plain,bot,deep_text_review,REVIEWED_ACTIVE,,"Reviewed by source inspection plus applicable static, test, schema, or runtime evidence."
bot/services/stopwatch_scoring_service.py,bab8112e946023acc5c3bdae86248b8e2d9b00af,100644,text/plain,bot,deep_text_review,REVIEWED_ACTIVE,,"Reviewed by source inspection plus applicable static, test, schema, or runtime evidence."
bot/services/telegram_connector.py,a6f679962a5b7ef8962f3c44477fd29132c79279,100644,text/plain,bot,deep_text_review,REVIEWED_ACTIVE,,"Reviewed by source inspection plus applicable static, test, schema, or runtime evidence."
bot/services/timing_comparison_service.py,88b5f712c211a50e331f9546c90bcdbd0026a9d3,100644,text/plain,bot,deep_text_review,REVIEWED_ACTIVE,,"Reviewed by source inspection plus applicable static, test, schema, or runtime evidence."
bot/services/timing_debug_service.py,f6c5fb17ecbdfc5fc99c2192d7d550dd8df1d033,100644,text/plain,bot,deep_text_review,REVIEWED_ACTIVE,,"Reviewed by source inspection plus applicable static, test, schema, or runtime evidence."
bot/services/voice_session_service.py,3a36d072ecd0bd12963487ed6e24ce1ff41c4518,100644,text/plain,bot,deep_text_review,REVIEWED_ACTIVE,,"Reviewed by source inspection plus applicable static, test, schema, or runtime evidence."
bot/services/webhook_event_queue.py,8bbefa2b87c95e284ffc6e53c8bd84d5172720c3,100644,text/plain,bot,deep_text_review,REVIEWED_ACTIVE,,"Reviewed by source inspection plus applicable static, test, schema, or runtime evidence."
bot/services/webhook_handler_mixin.py,e29a215d6b43a11fd7848547b758ea14ae66411f,100644,text/plain,bot,deep_text_review,REVIEWED_ACTIVE,,"Reviewed by source inspection plus applicable static, test, schema, or runtime evidence."
bot/services/webhook_metadata_mixin.py,866ddc24af583383066294ca936870f46acdc342,100644,text/plain,bot,deep_text_review,REVIEWED_ACTIVE,,"Reviewed by source inspection plus applicable static, test, schema, or runtime evidence."
bot/services/webhook_round_metadata_service.py,88b5cfa6016fa4584b8ee49e187a84a2ff891eed,100644,text/x-script.python,bot,deep_text_review,REVIEWED_ACTIVE,,"Reviewed by source inspection plus applicable static, test, schema, or runtime evidence."
bot/session_views/__init__.py,4fcbc60e6eb0c3af2ec2ae03d08b792dc4eb21ad,100644,text/plain,bot,deep_text_review,REVIEWED_ACTIVE,,"Reviewed by source inspection plus applicable static, test, schema, or runtime evidence."
bot/stats/__init__.py,1046f9ca274b4ebb3fa48be1868bf961e18c92ef,100644,text/plain,bot,deep_text_review,REVIEWED_ACTIVE,,"Reviewed by source inspection plus applicable static, test, schema, or runtime evidence."
bot/stats/calculator.py,9fbba2c8370336e1af9ddf79144ce9ad3f6a4a03,100644,text/plain,bot,deep_text_review,REVIEWED_ACTIVE,,"Reviewed by source inspection plus applicable static, test, schema, or runtime evidence."
bot/ultimate_bot.py,8fd9eacf32ef62ac67ae1fa7613188355a644947,100644,text/x-script.python,bot,deep_text_review,REVIEWED_ACTIVE,,"Reviewed by source inspection plus applicable static, test, schema, or runtime evidence."
docker-compose.yml,562e26ee8a99665484036e337254f17ea875026a,100644,text/plain,root,deep_text_review,REVIEWED_SUPPORT,,"Reviewed by inventory, configuration inspection, static checks, or repository hygiene checks."
docker/Dockerfile.api,5f47d6aeb0d18ced0348db9326f93555b30a83b3,100644,text/plain,docker,deep_text_review,REVIEWED_SUPPORT,,"Reviewed by inventory, configuration inspection, static checks, or repository hygiene checks."
docker/Dockerfile.website,2e59547cc90dac33a9851458be6814f328f45b30,100644,text/plain,docker,deep_text_review,REVIEWED_SUPPORT,,"Reviewed by inventory, configuration inspection, static checks, or repository hygiene checks."
docker/nginx/default.conf,1c224ad005a6be6f527431ecb843cf224b80c997,100644,text/plain,docker,deep_text_review,REVIEWED_SUPPORT,,"Reviewed by inventory, configuration inspection, static checks, or repository hygiene checks."
docs/ACHIEVEMENT_SYSTEM.md,4c0890aa22925e2280fb0901b486f28e502b7756,100644,text/plain,docs,deep_text_review,REVIEWED_DOC,,"Reviewed for architecture intent, operational truth, and contradictions with code/runtime."
docs/ADR_round_canonical_id.md,9d3bbde70a5fcf5b55dac23dd1137e31b1a26f29,100644,text/plain,docs,deep_text_review,REVIEWED_DOC,,"Reviewed for architecture intent, operational truth, and contradictions with code/runtime."
docs/AI_COMPREHENSIVE_SYSTEM_GUIDE.md,190fa9da191af9d67cc6f12d4372500f283f56f8,100644,text/x-script.python,docs,deep_text_review,REVIEWED_DOC,,"Reviewed for architecture intent, operational truth, and contradictions with code/runtime."
docs/ALL_SEEING_EYE_SITUATIONAL_SKILL_2026-07.md,a1531d02d6ccb0f37ac48e10ec00c3739180be1f,100644,text/plain,docs,deep_text_review,REVIEWED_DOC,,"Reviewed for architecture intent, operational truth, and contradictions with code/runtime."
docs/ANALYTICS_BENCHMARK_2026-06.md,03e0d5b69548f39e336b2ad4e389d0dd6a57ecdb,100644,text/plain,docs,deep_text_review,REVIEWED_DOC,,"Reviewed for architecture intent, operational truth, and contradictions with code/runtime."
docs/ARCHITECTURE_AUDIT_2026-03-20.md,744e4aa33a357de4383a632bb9e4c64cf9f15fb8,100644,text/plain,docs,deep_text_review,REVIEWED_DOC,,"Reviewed for architecture intent, operational truth, and contradictions with code/runtime."
docs/ARCHITECTURE_ONBOARDING.md,1096545a586cd667242be186c84e46c414715c86,100644,text/plain,docs,deep_text_review,REVIEWED_DOC,,"Reviewed for architecture intent, operational truth, and contradictions with code/runtime."
docs/AUTOMATION_CHECKLIST.md,cbc54dbed7034000a7d47b3e3eab179b54c54eff,100644,text/plain,docs,deep_text_review,REVIEWED_DOC,,"Reviewed for architecture intent, operational truth, and contradictions with code/runtime."
docs/AUTOMATION_SETUP_GUIDE.md,ac33b2e4f17c51443ca24b3d09e563648a1102d6,100644,text/plain,docs,deep_text_review,REVIEWED_DOC,,"Reviewed for architecture intent, operational truth, and contradictions with code/runtime."
docs/AVAILABILITY_SYSTEM.md,85a558e12f1b42529bc190ab28d851d6c0452b26,100644,text/plain,docs,deep_text_review,REVIEWED_DOC,,"Reviewed for architecture intent, operational truth, and contradictions with code/runtime."
docs/AVAILABILITY_UI.md,49053bf3d5f1aade2481f21c4bc54dbadd009e46,100644,text/plain,docs,deep_text_review,REVIEWED_DOC,,"Reviewed for architecture intent, operational truth, and contradictions with code/runtime."
docs/CHANGELOG.md,70a04ef456b4147d1c28d0d77c53ad84a33cca1f,100644,text/plain,docs,deep_text_review,REVIEWED_DOC,,"Reviewed for architecture intent, operational truth, and contradictions with code/runtime."
docs/CLAUDE.md,45437c6031d6afd04cbb786b141057637c069474,100644,text/plain,docs,deep_text_review,REVIEWED_DOC,,"Reviewed for architecture intent, operational truth, and contradictions with code/runtime."
docs/COMMANDS.md,a3f9743f5a10f03a912a2ba8e0579322a4a7dd35,100644,text/plain,docs,deep_text_review,REVIEWED_DOC,,"Reviewed for architecture intent, operational truth, and contradictions with code/runtime."
docs/COMMAND_CHEAT_SHEET.md,f000117531fa614c4173915513abcd6dcb9c3d4a,100644,text/plain,docs,deep_text_review,REVIEWED_DOC,,"Reviewed for architecture intent, operational truth, and contradictions with code/runtime."
docs/COMPLETE_SYSTEM_RUNDOWN.md,622ce6476d4058b8313043db4dc55fc4f32d503b,100644,text/plain,docs,deep_text_review,REVIEWED_DOC,,"Reviewed for architecture intent, operational truth, and contradictions with code/runtime."
docs/CONTRIBUTING.md,8b137891791fe96927ad78e64b0aad7bded08bdc,100644,application/octet-stream,docs,binary_metadata_reference_and_sample_review,REVIEWED_DOC,,"Reviewed for architecture intent, operational truth, and contradictions with code/runtime."
docs/DATA_PIPELINE.md,b4ee397a46acd1aa1a2011275efdbaef25111cad,100644,application/octet-stream,docs,binary_metadata_reference_and_sample_review,REVIEWED_DOC,,"Reviewed for architecture intent, operational truth, and contradictions with code/runtime."
docs/DEEP_RCA_AUDIT_PLAN.md,c940e1a55f56702440d5e1d9caef14dd4c24aa07,100644,text/plain,docs,deep_text_review,REVIEWED_DOC,,"Reviewed for architecture intent, operational truth, and contradictions with code/runtime."
docs/DEEP_RCA_AUDIT_RESULTS_2026-03-26.md,f2b455648ec27faf3a2ba981f9deb2db8ff9875b,100644,text/plain,docs,deep_text_review,REVIEWED_DOC,,"Reviewed for architecture intent, operational truth, and contradictions with code/runtime."
docs/DEEP_RCA_PROXIMITY_REVIEW.md,f4e114fed94fa0df0e20b1e6986e0b747ab072a9,100644,text/x-script.python,docs,deep_text_review,REVIEWED_DOC,,"Reviewed for architecture intent, operational truth, and contradictions with code/runtime."
docs/DEEP_RCA_SKILL_RATING_REVIEW.md,d50ffa69bb8ed79f7dec70b79be5ab896f5fb4a0,100644,text/plain,docs,deep_text_review,REVIEWED_DOC,,"Reviewed for architecture intent, operational truth, and contradictions with code/runtime."
docs/DEPLOYMENT_CHECKLIST.md,e775832822c3dc52eb526227ba25ba9bda16b59b,100644,text/plain,docs,deep_text_review,REVIEWED_DOC,,"Reviewed for architecture intent, operational truth, and contradictions with code/runtime."
docs/DEPLOYMENT_GUIDE.md,e93f2edf2d173e29516e353bdde85aa5e49f9dbc,100644,text/plain,docs,deep_text_review,REVIEWED_DOC,,"Reviewed for architecture intent, operational truth, and contradictions with code/runtime."
docs/DEPLOYMENT_RUNBOOK.md,93a620d33d493ab6fe3eedaece22797a5c3cfe4d,100644,text/plain,docs,deep_text_review,REVIEWED_DOC,AUD-010,"Reviewed for architecture intent, operational truth, and contradictions with code/runtime."
docs/DEPLOY_CHECKLIST_2026-07-07.md,3d4a487d3a1ccb57a295802412592da6cf16dbfd,100644,text/x-script.python,docs,deep_text_review,REVIEWED_DOC,,"Reviewed for architecture intent, operational truth, and contradictions with code/runtime."
docs/DEPLOY_CHECKLIST_2026-07-09.md,063353f2834456c6abef177538a834daab8dc950,100644,text/plain,docs,deep_text_review,REVIEWED_DOC,,"Reviewed for architecture intent, operational truth, and contradictions with code/runtime."
docs/DEVELOPMENT_WORKFLOW.md,f3a4189efb443dc700fb90fca76f3079edecedba,100644,text/plain,docs,deep_text_review,REVIEWED_DOC,AUD-012,"Reviewed for architecture intent, operational truth, and contradictions with code/runtime."
docs/DISASTER_RECOVERY.md,10c08b3acea713b91d791401aac5d15c9364f783,100644,text/plain,docs,deep_text_review,REVIEWED_DOC,,"Reviewed for architecture intent, operational truth, and contradictions with code/runtime."
docs/DISCORD_LINKING_SETUP.md,6dc0bab2772f23367ab5d4bb510cdea9eb21525f,100644,text/plain,docs,deep_text_review,REVIEWED_DOC,,"Reviewed for architecture intent, operational truth, and contradictions with code/runtime."
docs/EDGE_CASES.md,56309544d40fece10760ce70bda27ef02bdd407b,100644,text/plain,docs,deep_text_review,REVIEWED_DOC,,"Reviewed for architecture intent, operational truth, and contradictions with code/runtime."
docs/ESSENTIAL_RUNTIME_MAP.md,f27e59832759bf0b5673d5249a829beea6277fba,100644,text/plain,docs,deep_text_review,REVIEWED_DOC,,"Reviewed for architecture intent, operational truth, and contradictions with code/runtime."
docs/ESSENTIAL_RUNTIME_SCAN_RESULTS.md,5d5bc304ad68982c96bec6fc17414a0a56388146,100644,text/plain,docs,deep_text_review,REVIEWED_DOC,,"Reviewed for architecture intent, operational truth, and contradictions with code/runtime."
docs/ET_LEGACY_SERVER_RESEARCH.md,580751a468c7e8bc2333a56af543c8b2fcf6a12f,100644,text/plain,docs,deep_text_review,REVIEWED_DOC,,"Reviewed for architecture intent, operational truth, and contradictions with code/runtime."
docs/EXTERNAL_ACCESS_PLAN.md,a009511ca17e0babb8a0fc904f2522737c47b2a4,100644,text/plain,docs,deep_text_review,REVIEWED_DOC,,"Reviewed for architecture intent, operational truth, and contradictions with code/runtime."
docs/FIELD_MAPPING.md,aab0bba98b577db6dbdc8a373d5f81b57e77b840,100644,text/plain,docs,deep_text_review,REVIEWED_DOC,,"Reviewed for architecture intent, operational truth, and contradictions with code/runtime."
docs/FRESH_INSTALL_GUIDE.md,33fc92f99f51cfe1624247b2a5335d5b6f2f66b8,100644,text/x-script.python,docs,deep_text_review,REVIEWED_DOC,,"Reviewed for architecture intent, operational truth, and contradictions with code/runtime."
docs/FUTURE_SCALING_GUIDE.md,f4afc2643759015355ab9481ff91d5f570960bbc,100644,text/plain,docs,deep_text_review,REVIEWED_DOC,,"Reviewed for architecture intent, operational truth, and contradictions with code/runtime."
docs/GAMESERVER_CLAUDE.md,824e6be2091159aa25fe71919e9719db95e57be2,100644,text/plain,docs,deep_text_review,REVIEWED_DOC,,"Reviewed for architecture intent, operational truth, and contradictions with code/runtime."
docs/GAMESERVER_LIVE_LUA_MAP.md,fea64e54d03ec4cbc1d76e3bc3db6c134ff80694,100644,text/plain,docs,deep_text_review,REVIEWED_DOC,,"Reviewed for architecture intent, operational truth, and contradictions with code/runtime."
docs/GET_READY_SOUND.md,7afa6b267edc1893c621f52ebe9ad967c8a977c2,100644,text/plain,docs,deep_text_review,REVIEWED_DOC,,"Reviewed for architecture intent, operational truth, and contradictions with code/runtime."
docs/GO_LIVE_CHECKLIST_2026-06-30.md,8a0eba4a22c9e2aaa04e0a97e3b3e9103f0381fa,100644,text/plain,docs,deep_text_review,REVIEWED_DOC,,"Reviewed for architecture intent, operational truth, and contradictions with code/runtime."
